feature	diet_dairy	diet_meat	time_baseline	time_endpoint	n_embeddings	max_hits	predicted_class	avg_probability	21tdsqsa	7o4yga2v	8lofhbbf	ai9n4jxs	q2gzu1o3	qb4y98x0	wcksnlsg
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Oscillospiraceae.g_Ruminococcus.s_Ruminococcus.bromii	1	6	0	7	7	7	time_endpoint	0.8623466204813252	0.7909773131880214	0.9793253322205412	0.6510935353405254	0.9784521844280344	0.8066561746346637	0.9109363687888048	0.9189854347686852
PF02236	1	6	7	0	7	7	time_baseline	0.7011954863118023	0.7504812227854227	0.7654863565277048	0.5124948754993695	0.8458711129872334	0.5385908008828718	0.673602789256845	0.8218412462431683
PF01691	2	5	7	0	7	7	time_baseline	0.7521766563375101	0.8374860932782475	0.715333386586342	0.6611021264007682	0.8170286095899529	0.6803644769791142	0.7911432392303887	0.7627786622977571
P_AQ.1473	3	4	0	7	7	7	time_endpoint	0.6862800010614837	0.5612288797166209	0.927094127704432	0.5890549869509842	0.5809200950070557	0.8244772672573054	0.7336425392136448	0.5875421115803434
PF01065	0	7	5	2	7	7	diet_meat	0.6784670267893279	0.5228538516761773	0.5667275863071138	0.9996225036068084	0.7383955965822367	0.7285588762090779	0.6712926215111724	0.5218181516327093
PF01758	0	7	2	5	7	7	diet_meat	0.7518682372542409	0.5584689278855879	0.764710663765959	0.9998757488073072	0.727967320114303	0.6396293831431972	0.8779120264126111	0.6945135906507207
N_AQ.1133	3	4	0	7	7	7	time_endpoint	0.8477866857185733	0.931339930681327	0.8495087096024533	0.7929771994121229	0.7989022757636417	0.7532394641384261	0.9946963249817792	0.8138428954502623
COG0349	0	7	2	5	7	7	diet_meat	0.8014989157081774	0.6614763778199737	0.799992466151362	0.9927767498084163	0.7051491787335946	0.9732739370164538	0.9396456031292066	0.5381780972982351
COG3662	0	7	6	1	7	7	diet_meat	0.790649013872179	0.701611147402473	0.5684623584278536	0.999638785267166	0.8699083439252846	0.8290862904721893	0.9694261604067376	0.596410011203549
COG0085	4	3	0	7	7	7	time_endpoint	0.7767191536484647	0.8421610965089295	0.5115436489593304	0.7111422403674738	0.9307954632621878	0.5705023127761906	0.9905492755108776	0.8803400381542629
COG4608	2	5	0	7	7	7	time_endpoint	0.7206804067128744	0.6830919330934342	0.9087058221713448	0.6375187292004559	0.7684939922980567	0.5125498646819178	0.9031175142559288	0.6312849912889821
PF00892	0	7	3	4	7	7	diet_meat	0.8808882144187719	0.9766056582039812	0.7652973726799985	0.9997740481306155	0.7682788173180749	0.9671642234358352	0.8234618336370455	0.8656355475258515
PF00528	2	5	7	0	7	7	time_baseline	0.685892484993594	0.5544841407013597	0.557143335077695	0.6883313590792579	0.8681792883705055	0.5965138769580904	0.9821847862910588	0.5544106084771914
PF00501	0	7	5	2	7	7	diet_meat	0.8129131603206419	0.7809453572200216	0.758461818573127	0.9899118425258672	0.9476186380367844	0.6432723847852025	0.6008188840932862	0.969363197010204
PF01867	0	7	6	1	7	7	diet_meat	0.739826792509194	0.7061374106646857	0.8397561292482483	0.9910361286566418	0.7718247143027507	0.6893195822676469	0.5187235530199069	0.661990029404478
PF01985	0	7	6	1	7	7	diet_meat	0.8602750335715607	0.8631059156254881	0.6837689023909288	0.999757126588252	0.6726428012158039	0.948402540954457	0.9338558185801936	0.920392129645802
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Oscillospiraceae.g_Neobittarella.s_Neobittarella.massiliensis	4	3	0	7	7	7	time_endpoint	0.8363308995446754	0.983905087816144	0.995617224044472	0.6799318628645905	0.971094102672326	0.9622380476835416	0.5122844075494047	0.7492455641822484
PF00471	0	7	2	5	7	7	diet_meat	0.8054009326989977	0.785550911523438	0.7515132911814726	0.9884692184966892	0.784957813388902	0.9414826276560956	0.7868781758974732	0.5989544907489138
PF02021	0	7	5	2	7	7	diet_meat	0.7385950632233556	0.7559282628992706	0.7716712991678116	0.9601196059021384	0.5644123568204522	0.9859644974039468	0.5214606259744146	0.6106087943954541
COG0083	0	7	6	1	7	7	diet_meat	0.7828643454072964	0.9190116183442956	0.5723000426268802	0.7416560265635571	0.7441056379465979	0.9920357748786834	0.7446882374103391	0.7662530800807216
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Oscillospiraceae.g_Phocea.s_Unclassified.Phocea	4	3	0	7	7	7	time_endpoint	0.8199274842408899	0.7758812496278785	0.9977425015767754	0.6943189220199942	0.9787261277841468	0.9623473237317054	0.6854135904414882	0.645062674504241
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Oscillospiraceae.g_Subdoligranulum.s_Subdoligranulum.sp.	2	5	0	7	7	7	time_endpoint	0.7374758478384377	0.5394857750485236	0.7048353042989886	0.5235570822214008	0.900846205536344	0.6227795982581892	0.969624135199035	0.9012028343065828
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Peptostreptococcaceae.g_Unclassified.Peptostreptococcaceae.s_Unclassified.Peptostreptococcaceae	3	4	0	7	7	7	time_endpoint	0.810704642530646	0.9965752634049848	0.9884809261636104	0.5211747339665941	0.8893779518119134	0.6875517243305576	0.9405581172853604	0.6512137807515024
COG4685	0	7	7	0	7	7	diet_meat	0.7366604965811134	0.8214828512545954	0.59778496442577	0.9968486015036612	0.5416680613145747	0.7395126999620009	0.9553331752369212	0.5039931223702706
PF02028	1	6	7	0	7	7	time_baseline	0.8107220911738254	0.9381317001733436	0.9688457519072416	0.5740879100149665	0.9140522669091294	0.77844764950122	0.6291670290810272	0.8723223306298505
P_AQ.1388	6	1	0	7	7	7	time_endpoint	0.8833432905877217	0.9994980143581876	0.9999672131478508	0.7285394073881378	0.9357793408168416	0.8207794907543027	0.9941798441315928	0.7046597235171382
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Lachnospiraceae.g_Anaerobutyricum.s_Anaerobutyricum.hallii	3	4	0	7	7	7	time_endpoint	0.752473414643936	0.5499776669830486	0.647596117534957	0.5485945880865338	0.9404618942335932	0.9134415116349056	0.886367730728237	0.7808743933062761
k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Enterococcaceae.g_Enterococcus.s_Enterococcus.casseliflavus	0	7	7	0	7	7	diet_meat	0.8100089224238303	0.8675367867120959	0.733645641969994	0.9988979061560624	0.7208467976860025	0.7298650367791804	0.9145946706514227	0.7046756170120537
N_AQ.106	1	6	7	0	7	7	time_baseline	0.848435007373996	0.7277133643124556	0.8920332697226868	0.6108791980372744	0.9964236312604426	0.837014176829614	0.922050746561036	0.9529306648944634
COG4379	0	7	6	1	7	7	diet_meat	0.7500862460336408	0.6281487611041863	0.6051899449907323	0.9510687507382678	0.6177451364176273	0.808127720749989	0.9203733158195174	0.7199500924151648
COG0464	0	7	6	1	7	7	diet_meat	0.8120445047829062	0.7815356767618609	0.7041323314224534	0.9985970615839784	0.7552952240292954	0.9933757774812688	0.7157191711159577	0.7356562910855284
PF02036	2	5	7	0	7	7	time_baseline	0.720938892576662	0.5234121628010879	0.7244541951293484	0.666476911497347	0.6612581988372841	0.6556880935198204	0.991895209923798	0.8233874763279485
COG3558	2	5	7	0	7	7	time_baseline	0.7781193104735012	0.9541011186914292	0.9739819509734248	0.6258457008167448	0.8704200404999471	0.710664344360709	0.8004068857246531	0.5114151322476005
P_AQ.122	0	7	4	3	7	7	diet_meat	0.7639038819819705	0.8038460873809012	0.8644181747736595	0.9934256219862798	0.6815643172548252	0.5729870197199222	0.8626170615044055	0.5684688912538001
PF17200	4	3	0	7	7	7	time_endpoint	0.798228484039673	0.7876991379618218	0.7858439064988736	0.5525759545939132	0.960626009665532	0.8215058915256943	0.7164131633240175	0.962935324707858
COG3543	5	2	0	7	7	7	time_endpoint	0.8427409923966304	0.9615508057005796	0.9993163749376734	0.8419890507852695	0.9741145128809064	0.576046154726853	0.8641682639580491	0.6820017837870801
COG0049	2	5	0	7	7	7	time_endpoint	0.8688332128771128	0.6757380925377113	0.99420435524309	0.7025048864661149	0.9900962032395372	0.8036393827567541	0.9673352523095474	0.9483143175870344
PF02075	0	7	4	3	7	7	diet_meat	0.8154344461479006	0.7574090951468294	0.7441823171173272	0.9969496211109904	0.6908513673975425	0.9471817206178392	0.8367844341629249	0.7346825674818498
k_Bacteria.p_Firmicutes.c_Erysipelotrichia.o_Erysipelotrichales.f_Erysipelotrichaceae.g_Erysipelatoclostridium.s_Erysipelatoclostridium.sp.	5	2	0	7	7	7	time_endpoint	0.776739228605061	0.9862505753781674	0.957697930728858	0.5634845419772885	0.934867948803288	0.8073982259791512	0.6864776639970223	0.5009977133716514
COG3530	5	2	7	0	7	7	time_baseline	0.7314898955036924	0.5056202952073215	0.9968260131300396	0.6171535211899714	0.78198951593818	0.8319663653707468	0.6614938660936613	0.7253796915959261
COG3527	0	7	5	2	7	7	diet_meat	0.7546012434043018	0.509631105043752	0.5589572165638388	0.9996630765650136	0.8348697623817349	0.7392999298622176	0.8870711057754838	0.7527165076380719
COG0212	0	7	4	3	7	7	diet_meat	0.753979291992335	0.7270888319338367	0.5380009948953585	0.5575589642014229	0.8140960220454702	0.8725863778244275	0.9663648992744288	0.8021589537714007
PF02110	0	7	4	3	7	7	diet_meat	0.8187610858918781	0.6079079492574742	0.8066859450578926	0.992021069603078	0.8007697724595635	0.8465792347899499	0.7937232487891627	0.8836403812860262
k_Bacteria.p_Proteobacteria.c_Alphaproteobacteria.o_Rhodospirillales.f_Azospirillaceae.g_Azospirillum.s_Unclassified.Azospirillum	5	2	0	7	7	7	time_endpoint	0.7877651760149842	0.9150007929384726	0.9784055167456468	0.6064130664826044	0.7776731280369705	0.7473585758937429	0.8125665624030555	0.6769385896043968
PF00456	1	6	7	0	7	7	time_baseline	0.7343646953043281	0.6267107975439214	0.9957458806350344	0.6962156189740618	0.6600027045772193	0.5301233192665848	0.6481650623536637	0.9835894837798124
PF01992	4	3	0	7	7	7	time_endpoint	0.7504798967904928	0.5197827617254261	0.7766893105038449	0.5807331594389413	0.9165112615983216	0.6478056103947164	0.9786816119580296	0.8331555619141688
PF18838	5	2	0	7	7	7	time_endpoint	0.7497444730895447	0.7896196056039501	0.9517026691507964	0.7028674885993096	0.8999137731717479	0.5364292697997387	0.5181301222483857	0.8495483830528854
N_AQ.1072	7	0	2	5	7	7	diet_dairy	0.8354348447780028	0.9667947141397112	0.5110329562044036	0.9620443391693624	0.8617117994176875	0.7946871205603274	0.8049690605235975	0.9468039234309296
PF00893	3	4	7	0	7	7	time_baseline	0.8141627861231812	0.9627636842310132	0.963754389271819	0.6286813000031013	0.6428711178962803	0.7773221551829282	0.8400846151155736	0.8836622411615521
PF14336	5	2	0	7	7	7	time_endpoint	0.7524020017735789	0.9794579044218912	0.9994608046060324	0.6343020974794499	0.5014069141675442	0.6445000823504403	0.7773486133136024	0.7303375960760923
PF13468	0	7	3	4	7	7	diet_meat	0.7988859619389614	0.9220442261149184	0.7790378433785559	0.9999681975808528	0.705442511749316	0.520061449324647	0.8356806582376765	0.8299668471867634
PF07655	0	7	5	2	7	7	diet_meat	0.7374554109382484	0.6831840067733136	0.7231858620055306	0.9962183189585668	0.6470198475768308	0.8234010565332286	0.7409910397368382	0.5481877449834305
COG0285	0	7	1	6	7	7	diet_meat	0.783139287381138	0.5904787404647477	0.7097640778743962	0.9971028806311126	0.7184905387754925	0.8504735295703097	0.8276761856044575	0.7879890587474487
COG3960	3	4	7	0	7	7	time_baseline	0.7769010336873238	0.9361814056265214	0.945515921150103	0.685576196931363	0.9560557071558362	0.6091247227915506	0.6105722927795619	0.6952809893763305
PF00496	0	7	4	3	7	7	diet_meat	0.8533885103045897	0.5825038264277241	0.8040187426646278	0.9277147459218392	0.8437280839165264	0.9088159475662054	0.920072220358392	0.986866005276813
COG4646	5	2	0	7	7	7	time_endpoint	0.81659040528118	0.9837567673702654	0.9788824996174402	0.6612388854807342	0.9399210359206412	0.629025696447481	0.6330143875546511	0.8902935645770484
PF05732	4	3	0	7	7	7	time_endpoint	0.7742655806454312	0.9090019458619316	0.9835442692213856	0.6581428993267058	0.5000985212227999	0.827809404298118	0.8934204007147787	0.6478416238722986
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Eubacteriaceae.g_Eubacterium.s_Eubacterium.ramulus	3	4	0	7	7	7	time_endpoint	0.8785170583771192	0.9833769754598192	0.9703732734342442	0.5115686821704961	0.8911668865142507	0.8415942178594062	0.9987909939973127	0.9527483792043046
COG0220	0	7	5	2	7	7	diet_meat	0.7756570620380588	0.5229179665214326	0.623089231469499	0.9941617532593942	0.7327774728247932	0.983451675483238	0.6321795100433643	0.9410218246646908
PF01255	0	7	5	2	7	7	diet_meat	0.8085061321604503	0.8642745193326679	0.6253289896168851	0.9975696865752202	0.535675221386236	0.990663783835808	0.8546244387163732	0.7914062856599624
COG0127	0	7	2	5	7	7	diet_meat	0.7022374763449031	0.5175579016530911	0.7464314221094033	0.8569368594648868	0.5982326520443936	0.6810729856544958	0.5460696491880592	0.9693608642999916
PF00482	0	7	3	4	7	7	diet_meat	0.8040559689259889	0.692774723535342	0.6830862637537014	0.9982517350434404	0.7537319295367545	0.6807595956786959	0.8809740216891199	0.9388135132448672
k_Bacteria.p_Firmicutes.c_Bacilli.o_Lactobacillales.f_Lactobacillaceae.g_Lacticaseibacillus.s_Lacticaseibacillus.rhamnosus	4	3	0	7	7	7	time_endpoint	0.840939583420148	0.9538348817874618	0.9633066886848474	0.6154521615940287	0.8917485387314198	0.7636803947628126	0.9793972600144544	0.7191571583660107
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Clostridiaceae.g_Butyricicoccus.s_Butyricicoccus.sp.	3	4	0	7	7	7	time_endpoint	0.8573841046197891	0.943488444132633	0.9986637611629195	0.8508830294608928	0.9798601422330568	0.7972606485552951	0.7082300865216403	0.7233026202720867
PF04513	4	3	0	7	7	7	time_endpoint	0.7439277915506901	0.8570221413850019	0.6516945731624596	0.7390798426563913	0.7892635500388393	0.5871588395922442	0.961740382698523	0.6215352113213719
P_AQ.124	0	7	5	2	7	7	diet_meat	0.7198870405252121	0.7180726893377527	0.6411824668796217	0.9989668656725748	0.5244099365762422	0.67524343761844	0.7051600396368062	0.7761738479550471
COG3969	4	3	7	0	7	7	time_baseline	0.7811262212046184	0.8086529612374617	0.859451723962441	0.6684753061659952	0.5344752136085009	0.7718152131143619	0.9264951669025496	0.8985179634410182
PF01925	0	7	4	3	7	7	diet_meat	0.8309136790701743	0.7976216705470515	0.5727408185452414	0.9969359802990144	0.6562768492674735	0.9474612563620598	0.9131998768555392	0.9321593016148404
COG0045	1	6	7	0	7	7	time_baseline	0.8094096541890823	0.7214325804974835	0.757140879653234	0.7929908219156383	0.9510495211056134	0.5117500923062845	0.9921591910314236	0.9393444928138988
P_LP.3165	4	3	7	0	7	7	time_baseline	0.7293026318613572	0.7094753790586412	0.8204186979004306	0.7550806497068588	0.547478964058755	0.5311558857633599	0.9023601935979944	0.8391486529434613
COG3583	0	7	3	4	7	7	diet_meat	0.7922021839421053	0.8547666522491422	0.8232585957349755	0.9929035484668064	0.5095348380888061	0.8873929393758125	0.6468933571949583	0.8306653564842359
PF00478	0	7	4	3	7	7	diet_meat	0.8659673398627484	0.9626165111874924	0.8380346413453186	0.999911380701556	0.8562899463957078	0.9464430015172548	0.5162449497007325	0.9422309481911764
P_AQ.1385	3	4	0	7	7	7	time_endpoint	0.7860218453643267	0.7973484456236626	0.8678658561384498	0.5164274680589653	0.5747139235552321	0.7963163019796601	0.9772549848995328	0.9722259372947843
COG0456	0	7	4	3	7	7	diet_meat	0.810640980325691	0.5287206836846678	0.6342168920626226	0.999276681462776	0.8751136552978848	0.929850058053627	0.8412435105933884	0.866065381124871
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Gemmiger..no.family.in.NCBI..g_Gemmiger.s_Gemmiger.formicilis	4	3	0	7	7	7	time_endpoint	0.8650418484880081	0.9652404280912806	0.8264324302802641	0.5076484855842412	0.9607138255438906	0.9053723159701628	0.9965960097227388	0.8932894442234784
COG4674	3	4	7	0	7	7	time_baseline	0.6758800170527124	0.718282508644615	0.8714685393532339	0.6443619884279908	0.5854802489615536	0.513718592193644	0.6775286405917966	0.7203196011961521
PF01229	4	3	0	7	7	7	time_endpoint	0.7925224687473953	0.7675608512583629	0.9915855051162004	0.8270918251238887	0.9077710590765964	0.8092282763859575	0.6444539298600833	0.5999658344106774
PF18864	4	3	0	7	7	7	time_endpoint	0.7861782128027173	0.9290599982883953	0.9907968100434889	0.6425093482855937	0.569420118899271	0.6218678862791105	0.8192346718291036	0.9303586559940584
k_Bacteria.p_Firmicutes.c_Clostridia.o_Eubacteriales.f_Lachnospiraceae.g_.Eubacterium..rectale..no.genus.in.NCBI..s_.Eubacterium..rectale	4	3	0	7	7	7	time_endpoint	0.7832919813690928	0.9914477011816776	0.8139516416504875	0.7421481033567288	0.8608201882914046	0.6058273965567235	0.9564070175172896	0.5124418210293389
PF01704	0	7	6	1	7	7	diet_meat	0.7922829671390604	0.8004424793237568	0.8507261927147897	0.9990541596191532	0.6020356607732015	0.7582792936484302	0.5554545279173888	0.9799884559767028
P_AQ.1528	7	0	3	4	7	7	diet_dairy	0.7601766509040806	0.9647804519466148	0.5043656630705269	0.6104554927541027	0.9250151611571124	0.6588889059999073	0.956867859510202	0.7008630218900986
COG0024	0	7	1	6	7	7	diet_meat	0.7483358095061154	0.6146841556006636	0.6074592287696465	0.9998426554353392	0.6940513168852214	0.6550378305773239	0.8973179187714886	0.7699575605031244
COG0358	3	4	0	7	7	7	time_endpoint	0.765284686335737	0.9586099646967494	0.7381335758876376	0.6088145970673104	0.8209927880497884	0.9213695766188548	0.5137979547639262	0.7952743472658916
k_Bacteria.p_Actinobacteria.c_Coriobacteriia.o_Coriobacteriales.f_Coriobacteriaceae.g_Collinsella.s_Collinsella.tanakaei	0	7	5	2	7	7	diet_meat	0.7263440543074912	0.6698781036945471	0.7664190207386886	0.9914774769430592	0.6805473889246596	0.5721464590052366	0.5130249786357369	0.8909149522105106
k_Bacteria.p_Actinobacteria.c_Actinomycetia.o_Unclassified.Actinomycetia.f_Unclassified.Actinomycetia.g_Unclassified.Actinomycetia.s_Unclassified.Actinomycetia	0	7	3	4	7	7	diet_meat	0.7957766341935357	0.8699336223908949	0.6307268479825033	0.8368687869849454	0.7166925291865501	0.9330851371631668	0.6906658369252423	0.892463678721447
COG3797	5	2	0	7	7	7	time_endpoint	0.7594676406603627	0.9163542067721115	0.9979516744131312	0.5211931962236728	0.7429794246005824	0.632214515575133	0.9393301894153082	0.5662502776225996
PF01475	3	4	0	7	7	7	time_endpoint	0.8037543423310779	0.9708212563685588	0.9990720781415886	0.5385595696805818	0.8784784531920823	0.6854581214019653	0.8390066659147108	0.714884251618058
COG4472	3	4	0	7	7	7	time_endpoint	0.7234452585749432	0.5181873318854493	0.7646448281621124	0.6401317951002632	0.8847042910928564	0.9327667346391852	0.6259473537975837	0.6977344753471522
COG4481	1	6	0	7	7	7	time_endpoint	0.9264497060645299	0.9797237967886782	0.9995679807352664	0.8624582360979108	0.9683446500817116	0.8494564098787807	0.9986696876432892	0.826927181226072
P_LP.320	0	7	5	2	7	7	diet_meat	0.8009704309363569	0.5782621410661583	0.8179140677336034	0.9997957821615648	0.7851368660468269	0.794235047653149	0.7350256240172995	0.8964234878758958
COG3781	3	4	7	0	7	7	time_baseline	0.858940202510533	0.8129136207813682	0.9989272665128084	0.7286931090636932	0.9316303398965118	0.5783782874373041	0.9906931953003184	0.9713455985817264
